subjectId,subjectName,count
/7645,"Bowes, Bowes Castle",4
/7665,ostrich,4
/7699,falcon,4
/7713,Ventnor - non-specific,4
/7747,eel,4
/7779,Dolgellau,4
/7787,Irish Sea,4
/7789,"Italy, Perugia",4
/7858,Stratford-upon-Avon - non-specific,4
/7967,"Abbotsbury, Abbotsbury Abbey",4
/7968,"Rome, Temple of Vesta",4
/7969,"Naples, Posíllipo, Palazzo Donn'Anna",4
/7982,River Okement,4
/8124,Aesacus,4
/8162,River Marne,4
/8198,"Oxford, All Saints' Church",4
/8231,pet grooming,4
/8242,"Beaumaris, Beaumaris Castle",4
/8249,Jericho,4
/8314,"Gloucester, Gloucester Cathedral",4
/8346,"Rainer, Arnulf",4
/8359,Arcetri,4
/8365,Saint-Maurice,4
/8375,Procris,4
/8379,Rizpah,4
/8399,peat bog,4
/8532,hippopotamus,4
/8541,ticket,4
/8574,diary,4
/8614,Fort Augustus - non-specific,4
/8622,Calvary,4
/8742,Nausicaa,4
/8751,boathouse,4
/8785,Avranches,4
/8799,dogfish,4
/8818,"Tancarville, Tour de l'Aigle",4
/882,Grindelwald Glacier,4
/8845,"Rouen, Tour du Gros-Horloge",4
/8896,Duncombe Park,4
/8913,Saint-Denis,4
/8922,"Troyes, Porte de Pont St Georges",4
/8947,"Paris, Porte St Denis",4
/8982,Caerphilly - non-specific,4
/8993,"Rome, Lateran Palace",4
/8994,Rocca di Papa,4
/9146,"Scott, Walter, Sir, 'Waverley'",4
/9159,stepping stones,4
/9215,"Twickenham, Pope's Villa",4
/9239,Solway Moss,4
/9242,Sheffield,4
/9243,Sheffield - non-specific,4
/9276,Lanarkshire - non-specific,4
/9341,artificial flower,4
/9385,Jonah,4
/9391,freedom - bird,4
/9394,"Collins, Elisabeth",4
/9414,bison,4
/9418,"Chaucer, Geoffrey, 'Canterbury Tales: The Miller's Tale'",4
/9484,gun,4
/9513,"instrument, saxophone",4
/9559,Mantes - non-specific,4
/961,"dog, staghound",4
/9678,aspen,4
/9715,"Yenn, John",4
/9756,Braubach - non-specific,4
/976,death - black,4
/9815,Freshwater Bay,4
/9847,"Basingstoke, Holy Ghost Chapel",4
/9867,Glyder Fawr,4
/9889,"Isleworth, The Alcove",4
/9921,"Scott, Walter, Sir, 'Periodical Criticism'",4
/9993,Kyoto - non-specific,4
/11118,"Succione, Marquesa",3
/11123,"Lucas, Sarah, sculpture, 'Bunny'",3
/11188,Sarajevo,3
/11199,sleepwalking,3
/11212,Oban,3
/11215,Killary,3
/11244,eggcup,3
/11247,London Underground network,3
/11325,Autun - non-specific,3
/11341,Pendle Hill,3
/11346,River Nadder,3
/11361,"Titian, painting, 'Christ Crowned with Thorns'",3
/11363,"Giorgione, painting, 'Concert Champêtre'",3
/11395,Brinkburn Priory,3
/11454,Queensferry - non-specific,3
/11479,"Rhuddlan, Rhuddlan Castle",3
/11498,marquee,3
/11515,Llandeilo,3
/11535,Levens Estuary,3
/11578,Maryport,3
/11622,"Kirkwall, Earl's Palace",3
/11666,"Dunkeld, Dunkeld Cathedral",3
/11681,Loch Scavaig,3
/11689,Exmouth - non-specific,3
/11712,Isle of Hoy,3
/11718,Torquay,3
/11725,"St Andrews, St Andrews Cathedral",3
/11744,River Garigliano,3
/11772,"Naples, Palazzo Capodimonte",3
/11796,"Milan, San Lorenzo",3
/1182,"Whistler, James Abbot McNeill",3
/11827,"Albano, Tomb of the Horatii and Curatii",3
/11832,sorrel,3
/11835,"Rome, Palazzo Corsini",3
/1187,"Morris, William",3
/11875,sin - nude woman,3
/11948,"Rome, Forum, Column of Phocas",3
/11952,"Rome, Ponte Cestio",3
/11977,Penryn,3
/12125,Sunderland - non-specific,3
/12146,Worthing,3
/12164,Christmas tree,3
/12187,"Veronese, painting, 'The Consecration of Saint Nicholas'",3
/12225,St Nicholas,3
/12238,"Bruges, Notre-Dame",3
/12239,"Bruges, Basilica of the Holy Blood",3
/12249,Linlithgow - non-specific,3
/12261,"Dryslwyn, Dryslwyn Castle",3
/12264,Eastbourne,3
/12279,Ashestiel,3
/12292,St Zacharias,3
/12293,Father Christmas,3
/1235,"Wilde, Oscar",3
/12435,"Stockport, Stockport Viaduct",3
/12436,Stockport,3
/12455,"Iffley, St Mary the Virgin's Church",3
/12457,snowdrop,3
/12489,Ingleton,3
/12512,Whernside,3
/12543,"Ravensworth, Ravensworth Castle",3
/12559,Malham Tarn,3
/12574,St Dunstan-in-the-East,3
/12585,"Weissenthurm, General Hoche Monument",3
/12586,St Goar - non specific,3
/1259,Babylon,3
/12644,"MacColl, Dugald Sutherland",3
/12681,Belvoir Hunt members,3
/12688,Persephone / Proserpina,3
/12693,cell,3
/12734,Metaphysical Art,3
/12781,harem,3
/12849,"Winchelsea, Strand Gate",3
/12887,Ennerdale Water,3
/12888,Cockermouth - non-specific,3
/12891,St Bees Head,3
/12896,"Paris, Palais du Luxembourg",3
/12898,Rambouillet,3
/12899,"Paris, Pantheon",3
/12915,Lago di Bolsena,3
/12918,"MacDonald, George, 'At the Back of the North Wind'",3
/12933,Kelso - non-specific,3
/12943,Frankfurt - non-specific,3
/12963,"Fountayne, John, Very Reverend",3
/12964,"Whichcote, Frances Maria",3
/12965,"Fountayne, Frances Maria",3
/1311,coral,3
/13111,Bürgenstock,3
/13113,"ship, warship, 'HMS Bellerophon'",3
/13125,Beaucaire,3
/13163,"Siena, San Domenico",3
/13214,"Niederheimbach, Burg Heimburg",3
/13248,Mullion Cove,3
/13261,juggling,3
/13287,Charleston - non-specific,3
/13295,printing press,3
/13332,"Marat, Jean-Paul",3
/13341,coat hook,3
/13377,Maastricht - non-specific,3
/1338,Bathsheba,3
/13396,razor blade,3
/13419,Helvia Recina,3
/1343,boils,3
/13441,"Macerata, Castello della Rancia",3
/13442,Spofforth - non specific,3
/13451,"Richmond, Wick House",3
/13462,"Arezzo, Santa Maria della Pieve",3
/13478,"Florence, San Salvatore al Monte",3
/13512,escalator,3
/13524,"Auden, W.H., 'Lullaby'",3
/13562,gliding,3
/13566,Ancenis,3
/13571,Kerrera,3
/13577,"Angers, Tour St-Aubin",3
/13595,"Saumur, Château",3
/13613,ankh,3
/13633,Marche-les-Dames,3
/13636,"Theux, Church of SS Hermes and Alexander",3
/13641,St Peter Port,3
/13656,"Charleville-Mézières, Pont de Pierre",3
/13693,Calvi,3
/13697,"Rome, SS. Quattro Coronati",3
/13698,"Rome, Palatine, Palace of Septimus Severus",3
/1371,"Ruskin, John",3
/13743,Les Baux-de-Provence,3
/13768,"New York, Empire State Building",3
/13827,Interlaken,3
/13829,"Vienna, Upper Belvedere",3
/1383,Underworld,3
/13834,Kahlenberg,3
/1384,Limbo,3
/13857,"Salzburg, Stift Nonnberg",3
/13875,Barnbougle Castle,3
/13876,"Edinburgh, Leith Walk",3
/13877,"Queensferry, Port Edgar",3
/13885,Bridge of Allan,3
/13888,Tarbert - non-specific,3
/13899,"Tarbert, Tarbert Castle",3
/13918,"Nuremberg, Spittlertor",3
/13923,"Regensburg, Cathedral",3
/13933,"Bamberg, Altenburg",3
/13939,Ashby-de-la-Zouch - non-specific,3
/13944,Vireux,3
/13947,Fumay,3
/13949,"Verdun-sur-Garonne, Port Chaussée",3
/13955,Jouy-aux-Arches,3
/13972,Algerian,3
/13985,"Heathfield, Gibraltar Tower",3
/13991,Bennett family,3
/14117,Dieblich,3
/14133,Montroyal,3
/14137,San Remo,3
/14155,Bernières-sur-Mer,3
/14158,"Heidelberg, Palais Weimar",3
/14171,Bad Cannstatt,3
/14172,Schloss Rosenstein,3
/14188,River Isar,3
/14198,"Rome, Porta San Giovanni",3
/14219,"Paris, Tour St-Jacques",3
/14226,Bay of Morlaix,3
/14228,Landernaeu,3
/14234,"Orléans, Church of St-Aignan",3
/14236,Le Conquet,3
/14244,"Nantes, Pont Pirmil",3
/14246,"Quimper, Bishops Palace",3
/14319,"Thatcher, Margaret",3
/14353,"Pepin, Marie",3
/14421,Blakeney,3
/14534,"Epping, Copped Hall",3
/14546,"Givet, St-Hilaire",3
/14571,River Hoëgne,3
/14581,"White, George",3
/14586,Sauvenière Spring,3
/14612,Glacier des Bossons,3
/14626,"Lausanne, Château of Lausanne",3
/14638,"Bourgeois, Louise",3
/14646,Rheingau,3
/14652,Les Andelys - non-specific,3
/14653,"Frankfurt, Katherinenkirche",3
/14666,Levico,3
/1468,St Luke,3
/14688,Schloss Johannisberg,3
/14711,trowel,3
/14735,Jordan,3
/1478,noticeboard,3
/14852,"Luke, chapter 1",3
/14878,Rapallo,3
/14883,Fano - non-specific,3
/14889,Cesena - non-specific,3
/14891,Avenza,3
/14955,"book, Baedecker",3
/14978,"Hepworth, Barbara",3
/15116,Burg Arras,3
/15147,Pirna - non-specific,3
/15172,Höllergrund,3
/15174,Bärensteine,3
/15178,"Dresden, Neustädter Markt",3
/15212,"Copenhagen, Amalienborg Palace",3
/15224,"Hamburg, Nikolaikirche",3
/15228,"Copenhagen, Church of Our Lady",3
/15235,"Kiel, Nikolaikirche",3
/15252,Spielberg Castle,3
/15257,"Hamburg, Aussenalster",3
/15264,"Copenhagen, Kongens Nytorv",3
/15327,Weitenegg Castle,3
/15332,Aggstein Castle,3
/15359,"Genesis, chapter 19",3
/15368,Burg Guttenberg,3
/15371,"Zwingenberg, Schloss Zwingenberg",3
/15383,"Lewisham, Church of St Mary the Virgin",3
/15394,Apuleius,3
/15395,Apuleia,3
/15486,"Arnatt, Keith",3
/15513,Kenmore,3
/15529,"Cambuskenneth, Cambuskenneth Abbey",3
/1553,"Newton, Sir Isaac",3
/15534,"Moffat, Lochhouse Tower",3
/15737,androgyny,3
/15798,"John, chapter 11",3
/15817,"period: Stuart dynasty, 1603-1714",3
/15865,exercising,3
/15911,"Poussin, Nicolas,painting, 'A Bacchanalian Revel before a Term of Pan'",3
/15915,"Numbers, chapter 21",3
/15916,"Rubens, Peter Paul, painting, 'The Brazen Serpent'",3
/15917,"Alexander the Great, 4th c. BC",3
/15918,"Veronese, painting, 'The Family of Darius before Alexander'",3
/15919,Alexander the Great,3
/15934,mulberry,3
/15972,"Guercino, painting, 'The Raising of Lazarus'",3
/15973,"Luke, chapter 13",3
/16138,Scuola Romana,3
/16145,Fraser,3
/16165,Aboriginal folklore,3
/16168,sacred site - hand,3
/16251,"Baudelaire, Charles",3
/16254,"Whitehall, The Admiralty",3
/16258,"Brisley, Stuart",3
/16264,"Rumi, Jalalu'ddin, 'Divan Shams'",3
/16335,tide,3
/16344,"Richter, Gerhard",3
/16379,"González, Marie-Thérèse",3
/16385,double-headed figure,3
/16419,"newspaper, 'Wall Street Journal'",3
/16422,"newspaper, 'The Sun'",3
/16452,food - non-specific,3
/16453,animal / plant,3
/16458,jeep,3
/16487,Hanwell - non-specific,3
/1653,train,3
/16539,"Colchester, Middle Mill",3
/16551,River Lugg,3
/16571,River Washburn,3
/16576,"metal, corrugated iron",3
/16647,"Orford, St Bartholomew's Church",3
/16712,Chissey-en-Morvan,3
/16716,"Tournus, Abbey of St-Philibert",3
/16741,trestle,3
/16742,"Bexhill-on-Sea, De La Warr Pavilion",3
/16748,County Londonderry,3
/16972,"magazine, 'Der Spiegel'",3
/16973,"Leonardo da Vinci, painting, 'Mona Lisa'",3
/16982,"Flaxman, John",3
/17123,"Wapping, New Crane Wharf",3
/17124,"Piper, Myfanwy",3
/17188,"Oppenheim, Dennis",3
/17242,sand dune,3
/17278,"Stalin, Joseph",3
/17321,handstand,3
/17338,contest,3
/17368,New Brighton,3
/17478,"drink, water",3
/17479,"Kassel, Fridericianum",3
/17529,"protests and unrest: strike, National Union of Mineworkers, 1984",3
/1753,"Holt, Lilian",3
/17551,"Poe, Edgar Allan, 'Landor's Cottage'",3
/17554,"USA, Washington",3
/17563,"Botticelli, Sandro, painting, 'The Birth of Venus'",3
/1763,"Mendelson, Lilian",3
/17649,"Jones, Grace",3
/1767,Canadian,3
/17682,"Ray, Man",3
/17699,heart,3
/17712,"Ali, Muhammed",3
/17772,unemployment,3
/17781,theatre director,3
/1779,Ezekiel's vision,3
/17792,banister,3
/17794,fashion designer,3
/17817,"Frank, Mary",3
/17818,"Frank, Pablo",3
/1783,"Bomberg, Lilian",3
/17831,roundabout,3
/17912,"New York, Central Park",3
/17919,chest,3
/17956,vitality,3
/17957,life - red,3
/17969,trap,3
/17987,Bolognano,3
/17992,underpass,3
/18114,Institute of Contemporary Arts,3
/18115,"Los Angeles, Institute of Contemporary Art",3
/18128,"Venice, Palazzo Ducale",3
/18131,"Naples, Galleria Lucio Amelio",3
/18132,"Munich, Luisenstrasse 33, Städtische Galerie im Lenbachhaus",3
/18155,"USA, Maryland",3
/18176,"dog, Yorkshire terrier",3
/18188,"Raglan, Raglan Castle",3
/18218,"Butler, Reg, 'The Unknown Political Prisoner'",3
/18234,drink - non-specific,3
/18251,"Buenos Aires, Metropolitan Cathedral",3
/18274,instrument of torture - non specific,3
/18286,"Calabresi, Ubaldo, Monsignor",3
/18298,"Doré, Gustave, print, 'The Deluge'",3
/18354,crystallography,3
/18357,"Rotterdam, Bijenkorf Department Store",3
/18374,"Greenham, Greenham Common",3
/18376,"Duchamp, Marcel",3
/18382,swimming cap,3
/18427,"Freud, Sigmund, 'The Uncanny'",3
/18444,"Brasilia, Central Bank of Brazil",3
/18459,Glenkiln Sculpture Park,3
/18517,"Jeanneret, Charles Edward, 'Le Corbusier',",3
/18576,film still,3
/18581,"Magritte, René, painting",3
/18585,oil can,3
/18662,Reesh,3
/18722,"drink, soda water",3
/18784,"Rotterdam, Museum Boymans van Beuningen",3
/18894,"Basel, St. Alban-Rheinweg 60, Museum Für Gegenwartskunst",3
/18947,"Bonn, Königstrasse 71, Galerie Klein",3
/1896,"Blake, William",3
/1913,"Mills, Juliet Yardley",3
/19157,"Beuys, Joseph",3
/19434,puddle,3
/19491,"Somme, Battle, July-Nov 1916",3
/1979,puffin,3
/1995,life - fat,3
/21343,"Kiefer, Anselm",3
/2143,Aaron,3
/21472,"Berlin, Berlin Wall",3
/21473,"Berlin, Checkpoint Charlie",3
/21626,fishing,3
/2171,high priest,3
/2269,"Chaucer, Geoffrey",3
/22931,training shoes,3
/2311,"Wales, Edward I's invasion, late 13th c.",3
/23397,taxidermy piece,3
/23436,"Dieppe, Rue Aguado 44",3
/2351,leprosy,3
/2358,"Brown, Emma",3
/2361,illegitimacy,3
/2462,Jacob's ladder,3
/24745,"van Ruysdael, painting, 'Burst of Sunshine'",3
/25162,"Cliveden, Cliveden House",3
/25194,"Cobham, Cobham Hall",3
/2535,flea,3
/25459,"Robertsbridge, Robertsbridge Abbey",3
/25569,Chimney Rock,3
/25575,River Tavy,3
/25582,"Christchurch, Christchurch Priory",3
/2563,"Bicknell, Maria Elizabeth",3
/25644,"Winchelsea, Greyfriars",3
/25669,"Richmond, Petersham Meadows",3
/2578,"Rome, Santa Maria Vittoria, Cornaro chapel",3
/25888,River Ceirw,3
/25893,"Tabley House, St Peter's Chapel",3
/25923,Grand Junction Canal,3
/25929,"Penrith, Penrith Castle",3
/2599,Mary of Bethany,3
/2612,"Shore, Jane",3
/2628,Gillingham,3
/26498,Bull Point,3
/26544,Wetherby,3
/26547,Boroughbridge,3
/26553,Baldersby Park,3
/26739,"Sunderland, Wearmouth Bridge",3
/26742,River Gaunless,3
/26755,Blackness,3
/26762,Seacliff House,3
/26826,Tolentino,3
/26844,Nera Gorge,3
/2689,four and twenty elders,3
/2698,Thirlmere,3
/27185,"Rome, Ponte Sisto",3
/27199,"Rome, Basilica Constantiniana",3
/2747,winged lion,3
/2755,St Mark - lion,3
/2757,St John the Evangelist - eagle,3
/28217,"Rome, Sant’Andrea in Via Flaminia",3
/2823,"death: William Pitt, 1st Earl of Chatham, 1778",3
/2825,"Chatham, William Pitt, 1st Earl of",3
/28263,"Frascati, Villa Ruffinella",3
/283,Holy Spirit,3
/28321,"Ariccia, Santa Maria di Galloro",3
/28353,"Tivoli, Piazza Domenico Tani",3
/2836,Finchley,3
/28387,"Tivoli, Ponte dell’Acquoria",3
/28465,"Naples, San Nicola da Tolentino",3
/28526,Monti Ausoni,3
/28543,"Fondi, Castello Baronale",3
/28555,tabernacle,3
/28557,La Gaiola,3
/2859,"Freedman, Barnett",3
/2878,Queen of Sheba,3
/28822,Mesa,3
/28823,Monte Circeo,3
/28826,"Monte Sant'Angelo, Pisco Montano",3
/28931,Lake Fusaro,3
/28932,"Baiae, Castello di Baia",3
/28968,Simplon,3
/28977,Crevola d'Ossola,3
/28983,River Toce,3
/2912,female sexual organs - vessel,3
/29337,"Pompeii, Villa of Diomedes",3
/29339,Monte Faito,3
/29343,"Pompeii, Porta Ercolano",3
/29352,"Pompeii, Street of Tombs, Schola Tomb of Mamia",3
/29362,"Pompeii, Quadriporticus",3
/29367,Cetara - non-specific,3
/2939,struck by lightning,3
/29397,Maiori - non-specific,3
/29398,"Cetara, Torre Vicereale",3
/29722,"Moxon, Joseph",3
/29725,"Hamilton, John",3
/3129,chocolate grinder,3
/3147,"Matisse, Henri",3
/316,Rayonism,3
/3199,Christ - good shepherd,3
/3218,South Bank,3
/3248,Sestos,3
/3255,"Aitken, Charles",3
/3321,beech,3
/3353,tea urn,3
/3359,Barmouth,3
/3361,Barmouth Bay,3
/3433,"Sterne, Laurence, 'Tristram Shandy'",3
/3446,baton,3
/3468,"McEvoy, Mary",3
/3512,Polish,3
/3575,St Sebastian,3
/3623,post box,3
/3645,"Hiroshima, atomic bomb, 6 Aug 1945",3
/3648,fig,3
/367,Scottish Colourists,3
/3673,"Gore, Mary Johanna 'Mollie/Molly', née Kerr",3
/3713,dustbin lid,3
/3764,Rosalind,3
/3797,Appleby-in-Westmorland - non-specific,3
/3816,curlew,3
/3824,Slade School of Art,3
/3836,Harlequin,3
/3845,"John, chapter 13",3
/3878,music stand,3
/4118,sedan chair,3
/4124,"Indian Mutiny, 1857-8",3
/4156,Arte Nucleare,3
/4181,engagement,3
/4195,porter,3
/4244,Massacre of the Innocents,3
/4292,Turkish,3
/4323,"USA, Vermont",3
/4329,"Miller, Annie",3
/4345,juniper,3
/4394,synagogue,3
/4445,voodoo,3
/4475,'The Merry Wives of Windsor',3
/4485,"Rilke, Rainer Maria, 'Sonnets to Orpheus'",3
/4522,"Joyce, James",3
/4531,"Lessore, John",3
/4549,roller,3
/4559,octopus,3
/4573,honeycomb,3
/4575,plant room,3
/4596,anvil,3
/4623,Abertillery,3
/4657,Polynesian,3
/4667,British,3
/4688,"Paris, Montparnasse, Le Sphinx",3
/4713,"Chelsea, Cheyne Walk",3
/4761,Cyrillic text,3
/4777,Montserrat,3
/4783,match,3
/4789,"dog, bull terrier",3
/485,primrose,3
/4855,cheese,3
/4861,ironing,3
/488,moss,3
/4914,Toulon,3
/4921,Wormingford,3
/4947,Lugano,3
/4949,"vegetable, mushroom",3
/4963,jury,3
/4967,Harlech - non-specific,3
/5116,"Pasmore, Wendy",3
/5129,"Kennedy, John F., President",3
/5149,hatred,3
/5179,"Bunyan, John, 'Pilgrim's Progress'",3
/5237,AIDS,3
/5253,Seven Sisters,3
/5259,"Freud, Sigmund",3
/5262,"exploration: Space Age, late 20th c.",3
/5272,tar,3
/5283,Samuel,3
/5316,life belt,3
/5334,excrement,3
/5347,Cobham,3
/5373,Naomi,3
/5376,"Hamilton, Emma, Lady",3
/5396,Cassandra,3
/5412,"Scottish Reformation, late 16th c.",3
/5413,tent,3
/5431,"Maisky, Ivan, Ambassador",3
/5444,glider,3
/5495,"Edinburgh, Prince Philip, Duke of",3
/5526,"Wertheimer, Helena",3
/5531,"Wertheimer, Almina",3
/5551,"Churchill, Winston, Sir",3
/5577,Willesden Sports Centre,3
/5611,"dog, pointer",3
/5616,"ship, tanker",3
/5617,Norwich - non-specific,3
/5636,Ronda - non-specific,3
/5658,"Constable, Maria Elizabeth",3
/5671,dictionary definition,3
/5681,woodpecker,3
/5695,Caribbean,3
/5724,Cagnes-sur-Mer,3
/5764,"Preece, Patricia",3
/5765,Cinderella,3
/5783,Godalming,3
/5812,"Mary, Queen",3
/5829,"Kemble, John Philip",3
/5835,"Chichester, Chichester Canal",3
/5839,Seringapatam,3
/5843,Hereford - non-specific,3
/5874,mechanic,3
/5889,straw,3
/5896,"paint, brushstroke",3
/5937,Baiae - non-specific,3
/5953,"Northcote, James",3
/5993,drawbridge,3
/6112,La Rochelle - non-specific,3
/6151,Vancouver - non-specific,3
/6172,"New York, Broadway",3
/6179,Crummock Water,3
/6221,"Beale, Thomas, 'The Natural History of the Sperm Whale...'",3
/6236,Judith,3
/6299,death - poppy,3
/6315,passionflower,3
/6366,"Knox, John",3
/6373,"Battersea, Old Battersea Bridge",3
/6381,sea bed,3
/6434,period: Mayan civilisation,3
/6439,"Avebury, Silbury Hill",3
/6446,Daedalus,3
/6454,Pyramids,3
/6455,dance hall,3
/6538,"D-Day, 6 June 1944",3
/6552,cockatoo,3
/6564,"Stulik, Rudolph",3
/6566,restauranteur,3
/6672,Algeria,3
/6719,mackerel,3
/6759,deceit,3
/6776,"Ireland, Galway",3
/6794,hope - woman,3
/6827,laurel,3
/6828,postman,3
/6895,consumption,3
/6943,reincarnation,3
/6968,Happisburgh,3
/7115,"Delphi, Castalian Spring",3
/7116,Mount Parnassus,3
/7136,Cresswell Crags,3
/7171,Guinevere,3
/7179,"Cardiff, Guest, Keen and Baldwin Steelworks",3
/7189,Royal College of Art,3
/7254,games machine,3
/7293,cotton wool,3
/7357,Catania,3
/7441,Niobid,3
/7446,"Cardiff, Cardiff Bridge",3
/7447,"Cardiff, Cardiff Castle",3
/7481,"Llandovery, Llandovery Castle",3
/7495,Clachan Bridge,3
/7515,"Shrewsbury, New English Bridge",3
/7536,Ben Vrackie,3
/7538,Killiecrankie,3
/7542,Vale of Earn,3
/7543,Loch Earn,3
/7546,Tummel Bridge,3
/7563,river god,3
/7592,"Canterbury, West Gate",3
/7596,Devil's Bridge,3
/7626,"Beverley, Beverley Minster",3
/7653,lapwing,3
/7661,sparrow,3
/7687,Calypso,3
/7737,weaving,3
/7742,St Stephen,3
/7748,"Norwich, Norwich Castle",3
/7767,"Goldsmith, Oliver, 'The Vicar of Wakefield'",3
/7774,"Rome, Farnese Gardens",3
/7786,Loughrigg,3
/7795,Bordighera,3
/7816,Chambéry,3
/7819,"Monmouth, Monnow Bridge",3
/7886,Plym Estuary,3
/7889,"Rome, Baths of Caracalla",3
/7895,"Villeneuve, Château d'Argent / Chatel Argent",3
/7896,"Aosta, Arch of Augustus",3
/7912,"politics: Czechoslovakia, British non-intervention, 1938",3
/7924,Brienz,3
/7964,washing tub,3
/7974,"Chester, Chester Castle",3
/7976,Stangate Creek,3
/7985,"Watford, More Park",3
/7994,"Lincolnshire, North",3
/7995,River Humber,3
/8121,Abbeville - non-specific,3
/8127,"Alnwick, Alnwick Castle",3
/8134,Whalley - non-specific,3
/8141,"Canaletto, Giovanni Antonio Canal",3
/8145,Brienne,3
/8164,Babylon,3
/8173,"Pizarro, Francisco",3
/8179,toll gate,3
/8182,Cardigan Bay,3
/8192,"Exeter, Exeter Cathedral",3
/8233,River Wenning,3
/8239,River Ness,3
/825,industrialist,3
/8253,Black Mountains,3
/8256,Loch Achray,3
/8265,"France, Alpes Maritimes",3
/8267,"Scott, Walter, Sir, 'Lady of the Lake'",3
/8271,Skyrrid Mawr,3
/8282,Pegwell Bay,3
/8316,"Venice, Hotel Europa",3
/8328,funnel,3
/8351,billiards,3
/8352,billiard table,3
/8357,"Venice, Palazzo Balbi",3
/8382,"Sunningwell, Sunningwell Church",3
/8386,Glaucus,3
/8415,public lavatory,3
/8419,skate,3
/8428,note,3
/8438,plasterwork,3
/8449,Upperton Monument,3
/8455,triplets,3
/8479,Anne,3
/8527,"Melly, George",3
/8558,"Flanagan, Samantha",3
/8567,"Craig, Tim",3
/8579,"Gosling, Nigel",3
/858,'King Lear',3
/8585,fish hook,3
/8626,mop,3
/8639,Ascension,3
/8667,"Breakwell, Ian",3
/8689,"Midway, Battle, 3-6 Jun 1942",3
/8697,"Paris, Boulevard des Italiens",3
/8718,material world - possessions,3
/8737,"Chaucer, Geoffrey, 'Canterbury Tales: The Nun's Priest's Tale'",3
/8778,Ingrandes,3
/8792,"Tours, Pont de Tours",3
/8817,"Tancarville, Tour Coquesart",3
/8826,"Harfleur, Church of St-Martin",3
/8848,Palos,3
/8855,"Venice, Palazzo Tasca-Papafava",3
/889,Wittenham Clumps,3
/8916,"Oxford, University College",3
/8936,Jersey,3
/9119,Malmaison,3
/9144,Dunwich,3
/9183,"Paris, Quai Conti",3
/9244,"Great Mitton, All Hallows Church",3
/9268,"Dumbarton, Dunmbarton Castle",3
/9272,Allan Water,3
/9281,"Carthaginian Empire, foundation, circa 814 BC",3
/9291,apprentice,3
/9295,Gwendraeth Fâch,3
/9323,Deptford,3
/9342,radiator,3
/9359,Glaramara,3
/9367,ammunition,3
/937,Meccano,3
/9429,host,3
/9436,threshing,3
/9458,tightrope,3
/9494,peanut,3
/9517,pie,3
/9521,high chair,3
/9532,tarot,3
/9538,Caub,3
/9549,King Kong,3
/9552,scrapyard,3
/9571,Rapperswil,3
/9618,Harpy,3
/9664,conduit,3
/9736,Blaenau Gwent,3
/9753,"Taylor, George",3
/9755,"Avignon, Palace of the Popes",3
/9764,Igel,3
/9769,Barden Fell,3
/9782,Splügen,3
/9792,Bellagio,3
/9816,Undercliff,3
/9831,Walsingham Priory,3
/984,Camden - non-specific,3
/9863,Chur,3
/9877,Lake Trasimeno,3
/9967,loom,3
/9991,"Bank, Mansion House",3
/11112,Victoria Falls,2
/11119,"Ostend, fall, Oct 1914",2
/11137,"Watkins, Vernon",2
/11147,propaganda,2
/11155,"Shakespeare, William",2
/11162,Farningham,2
/11166,"Protestantism, Salvation Army",2
/11168,Africa,2
/11171,keyhole,2
/11177,Glastonbury - non specific,2
/11179,Cerne Abbas,2
/11198,"Beuys, Joseph, installation, 'The Pack'",2
/11218,Glen Urquhart,2
/11219,Castle Urquhart,2
/11221,"Los Angeles, Santa Monica",2
/11251,racing driver,2
/11252,hangar,2
/11255,lawnmower,2
/11256,Kolobrzeg,2
/11261,"book, Phillips, Tom, 'Inferno'",2
/11263,tongs,2
/11277,"Limehouse, St Anne's Church",2
/11286,"nursery rhyme, 'What Are Little Girls Made Of?'",2
/11289,"Venice, Palazzo Pesaro",2
/11293,"France, Charente",2
/11294,"Reims, Notre-Dame Cathedral",2
/11314,St Bruno,2
/11315,"Mola, Pier Francesco, painting, 'Vision of St Bruno'",2
/11318,Joigny,2
/11326,Belleville,2
/11327,Trévoux,2
/11335,Pont Aberglaslyn,2
/11338,Holyhead Mountain,2
/11342,Criccieth - non specific,2
/11349,"Hay-on-Wye, Hay Castle",2
/11351,Tretower - non-specific,2
/11364,"Rembrandt, painting, 'Good Samaritan'",2
/11367,"Domenichino, painting, 'Hercules and Cacus'",2
/11368,"Domenichino, painting, 'Hercules and Achelous'",2
/11372,"Burnley, Towneley Hall",2
/11373,Salisbury Crags,2
/11387,River North Esk,2
/11414,"Northampton, St Sepulchre's Church",2
/11415,Michelangelo,2
/11421,"Scott, Walter, Sir, 'Rob Roy'",2
/11424,"Ritson, Joseph, 'The Caledonian Muse'",2
/11426,"royalty: Victoria, accession, 20 Jun 1837",2
/11433,mace,2
/11443,Wolverhampton,2
/11448,"Southwell, Southwell Minster",2
/11459,"Edward V, King",2
/11465,"Defoe, Daniel, 'Robinson Crusoe'",2
/11468,"Swift, Jonathan, 'Gulliver's Travels'",2
/11482,"Salisbury, St Thomas's Church",2
/11484,"Rome, Aqueduct of Nero",2
/11489,"Abergavenny, Abergavenny  Castle",2
/11491,White Castle,2
/11517,Bristenstock,2
/11518,Oberhofen,2
/11534,Ulverston,2
/11546,"Turin, St Giovanni",2
/11549,"Turin, Palazzo Madama",2
